Stimulus_Pair,response,correct,Block,phase,pers,delay,rpred,caseid
fruits (1),m,1,6,train,0.0,8.0,3.0,30
fruits (6),z,1,6,train,0.0,6.0,5.0,30
fruits (3),z,1,6,train,0.0,4.0,5.0,30
fruits (4),m,0,6,train,0.0,4.0,5.0,30
fruits (1),m,1,6,train,0.0,4.0,4.0,30
fruits (2),m,1,6,train,0.0,8.0,4.0,30
fruits (5),m,1,6,train,0.0,10.0,4.0,30
fruits (2),m,1,6,train,0.0,2.0,5.0,30
fruits (3),z,1,6,train,0.0,6.0,6.0,30
fruits (5),m,1,6,train,0.0,3.0,5.0,30
fruits (4),z,1,6,train,0.0,11.0,5.0,30
fruits (1),m,1,6,train,0.0,7.0,5.0,30
fruits (6),z,1,6,train,0.0,11.0,6.0,30
fruits (2),m,1,6,train,0.0,6.0,6.0,30
fruits (1),m,1,6,train,0.0,3.0,6.0,30
fruits (4),z,1,6,train,0.0,5.0,6.0,30
fruits (3),z,1,6,train,0.0,8.0,7.0,30
fruits (5),m,1,6,train,0.0,8.0,6.0,30
fruits (6),z,1,6,train,0.0,6.0,7.0,30
fruits (3),z,1,6,train,0.0,3.0,8.0,30
fruits (2),m,1,6,train,0.0,7.0,7.0,30
fruits (6),z,1,6,train,0.0,3.0,8.0,30
fruits (1),m,1,6,train,0.0,8.0,7.0,30
fruits (4),z,1,6,train,0.0,8.0,7.0,30
fruits (5),m,1,6,train,0.0,7.0,7.0,30
fruits (2),m,1,6,train,0.0,5.0,8.0,30
fruits (6),z,1,6,train,0.0,5.0,9.0,30
fruits (3),z,1,6,train,0.0,8.0,9.0,30
fruits (1),m,1,6,train,0.0,6.0,8.0,30
fruits (4),z,1,6,train,0.0,6.0,8.0,30
fruits (5),m,1,6,train,0.0,6.0,8.0,30
fruits (3),z,1,6,train,0.0,4.0,10.0,30
fruits (5),m,1,6,train,0.0,2.0,9.0,30
fruits (2),m,1,6,train,0.0,8.0,9.0,30
fruits (6),z,1,6,train,0.0,8.0,10.0,30
fruits (1),m,1,6,train,0.0,7.0,9.0,30
fruits (4),z,1,6,train,0.0,7.0,9.0,30
fruits (5),m,1,6,train,0.0,5.0,10.0,30
fruits (2),m,1,6,train,0.0,5.0,10.0,30
fruits (1),m,1,6,train,0.0,4.0,10.0,30
fruits (4),z,1,6,train,0.0,4.0,10.0,30
fruits (3),z,1,6,train,0.0,10.0,11.0,30
fruits (6),z,1,6,train,0.0,8.0,11.0,30
fruits (5),m,1,6,train,0.0,6.0,11.0,30
fruits (1),m,1,6,train,0.0,5.0,11.0,30
fruits (2),m,1,6,train,0.0,7.0,11.0,30
fruits (4),z,1,6,train,0.0,6.0,11.0,30
fruits (3),z,1,6,train,0.0,6.0,12.0,30
fruits (6),z,1,6,train,0.0,6.0,12.0,30
tools (1),z,1,3,train,0.0,0.0,0.0,30
tools (2),m,0,3,train,0.0,0.0,0.0,30
tools (3),m,1,3,train,0.0,0.0,0.0,30
tools (1),z,1,3,train,0.0,3.0,1.0,30
tools (3),m,1,3,train,0.0,2.0,1.0,30
tools (2),z,1,3,train,0.0,0.0,0.0,30
tools (2),z,1,3,train,0.0,1.0,1.0,30
tools (3),m,1,3,train,0.0,3.0,2.0,30
tools (1),z,1,3,train,0.0,5.0,2.0,30
tools (1),z,1,3,train,0.0,1.0,3.0,30
tools (2),z,1,3,train,0.0,4.0,2.0,30
tools (3),m,1,3,train,0.0,4.0,3.0,30
tools (1),z,1,3,train,0.0,3.0,4.0,30
tools (3),m,1,3,train,0.0,2.0,4.0,30
tools (2),z,1,3,train,0.0,4.0,3.0,30
tools (2),z,1,3,train,0.0,1.0,4.0,30
tools (3),m,1,3,train,0.0,3.0,5.0,30
tools (1),z,1,3,train,0.0,5.0,5.0,30
tools (3),m,1,3,train,0.0,2.0,6.0,30
tools (2),z,1,3,train,0.0,4.0,5.0,30
tools (1),z,1,3,train,0.0,3.0,6.0,30
tools (1),z,1,3,train,0.0,1.0,7.0,30
tools (3),m,1,3,train,0.0,4.0,7.0,30
tools (2),z,1,3,train,0.0,4.0,6.0,30
tools (2),z,1,3,train,0.0,1.0,7.0,30
tools (3),m,1,3,train,0.0,3.0,8.0,30
tools (1),z,1,3,train,0.0,5.0,8.0,30
tools (3),z,0,3,train,0.0,2.0,9.0,30
tools (1),z,1,3,train,0.0,2.0,9.0,30
tools (2),z,1,3,train,0.0,5.0,8.0,30
tools (2),z,1,3,train,0.0,1.0,9.0,30
tools (3),m,1,3,train,0.0,6.0,9.0,30
tools (2),z,1,3,train,0.0,2.0,10.0,30
tools (1),z,1,3,train,0.0,5.0,10.0,30
tools (3),m,1,3,train,0.0,3.0,10.0,30
tools (1),z,1,3,train,0.0,2.0,11.0,30
clothes (6),z,1,6,train,0.0,0.0,0.0,30
clothes (1),z,0,6,train,0.0,0.0,0.0,30
clothes (5),z,0,6,train,0.0,0.0,0.0,30
clothes (4),z,1,6,train,0.0,0.0,0.0,30
clothes (2),z,0,6,train,0.0,0.0,0.0,30
clothes (3),z,1,6,train,0.0,0.0,0.0,30
clothes (3),z,1,6,train,0.0,1.0,1.0,30
clothes (6),z,1,6,train,0.0,7.0,1.0,30
clothes (4),z,1,6,train,0.0,5.0,1.0,30
clothes (5),m,1,6,train,0.0,0.0,0.0,30
clothes (1),m,1,6,train,0.0,0.0,0.0,30
clothes (2),m,1,6,train,0.0,0.0,0.0,30
clothes (1),m,1,6,train,0.0,2.0,1.0,30
clothes (3),z,1,6,train,0.0,7.0,2.0,30
clothes (2),m,1,6,train,0.0,3.0,1.0,30
clothes (6),z,1,6,train,0.0,8.0,2.0,30
clothes (5),m,1,6,train,0.0,7.0,1.0,30
clothes (4),z,1,6,train,0.0,9.0,2.0,30
clothes (5),m,1,6,train,0.0,2.0,2.0,30
clothes (2),m,1,6,train,0.0,5.0,2.0,30
clothes (6),z,1,6,train,0.0,5.0,3.0,30
clothes (1),m,1,6,train,0.0,9.0,2.0,30
clothes (4),z,1,6,train,0.0,5.0,3.0,30
clothes (3),z,1,6,train,0.0,10.0,3.0,30
clothes (6),z,1,6,train,0.0,4.0,4.0,30
clothes (5),z,0,6,train,1.0,7.0,3.0,30
clothes (2),m,1,6,train,0.0,7.0,3.0,30
clothes (3),z,1,6,train,0.0,4.0,4.0,30
clothes (4),z,1,6,train,0.0,6.0,4.0,30
clothes (1),m,1,6,train,0.0,8.0,3.0,30
clothes (6),z,1,6,train,0.0,6.0,5.0,30
clothes (3),z,1,6,train,0.0,4.0,5.0,30
clothes (4),z,1,6,train,0.0,4.0,5.0,30
clothes (1),m,1,6,train,0.0,4.0,4.0,30
clothes (2),m,1,6,train,0.0,8.0,4.0,30
clothes (5),m,1,6,train,0.0,17.0,3.0,30
clothes (2),m,1,6,train,0.0,2.0,5.0,30
clothes (3),z,1,6,train,0.0,6.0,6.0,30
clothes (5),m,1,6,train,0.0,3.0,4.0,30
clothes (4),z,1,6,train,0.0,7.0,6.0,30
clothes (1),m,1,6,train,0.0,7.0,5.0,30
clothes (6),z,1,6,train,0.0,11.0,6.0,30
clothes (2),m,1,6,train,0.0,6.0,6.0,30
clothes (1),m,1,6,train,0.0,3.0,6.0,30
clothes (4),z,1,6,train,0.0,5.0,7.0,30
clothes (3),z,1,6,train,0.0,8.0,7.0,30
clothes (5),m,1,6,train,0.0,8.0,5.0,30
clothes (6),z,1,6,train,0.0,6.0,7.0,30
clothes (3),z,1,6,train,0.0,3.0,8.0,30
clothes (2),m,1,6,train,0.0,7.0,7.0,30
clothes (6),z,1,6,train,0.0,3.0,8.0,30
clothes (1),m,1,6,train,0.0,8.0,7.0,30
clothes (4),z,1,6,train,0.0,8.0,8.0,30
clothes (5),m,1,6,train,0.0,7.0,6.0,30
clothes (2),m,1,6,train,0.0,5.0,8.0,30
clothes (6),z,1,6,train,0.0,5.0,9.0,30
clothes (3),z,1,6,train,0.0,8.0,9.0,30
clothes (1),m,1,6,train,0.0,6.0,8.0,30
clothes (4),z,1,6,train,0.0,6.0,9.0,30
clothes (5),m,1,6,train,0.0,6.0,7.0,30
clothes (3),z,1,6,train,0.0,4.0,10.0,30
clothes (5),m,1,6,train,0.0,2.0,8.0,30
clothes (2),m,1,6,train,0.0,8.0,9.0,30
clothes (6),z,1,6,train,0.0,8.0,10.0,30
clothes (1),m,1,6,train,0.0,7.0,9.0,30
clothes (4),z,1,6,train,0.0,7.0,10.0,30
clothes (5),m,1,6,train,0.0,5.0,9.0,30
clothes (2),m,1,6,train,0.0,5.0,10.0,30
clothes (1),m,1,6,train,0.0,4.0,10.0,30
clothes (4),z,1,6,train,0.0,4.0,11.0,30
clothes (3),z,1,6,train,0.0,10.0,11.0,30
clothes (6),z,1,6,train,0.0,8.0,11.0,30
clothes (5),m,1,6,train,0.0,6.0,10.0,30
clothes (1),m,1,6,train,0.0,5.0,11.0,30
clothes (2),m,1,6,train,0.0,7.0,11.0,30
clothes (4),z,1,6,train,0.0,6.0,12.0,30
clothes (3),z,1,6,train,0.0,6.0,12.0,30
clothes (6),z,1,6,train,0.0,6.0,12.0,30
face (1),z,1,3,train,0.0,0.0,0.0,30
face (2),m,0,3,train,0.0,0.0,0.0,30
face (3),m,1,3,train,0.0,0.0,0.0,30
face (1),z,1,3,train,0.0,3.0,1.0,30
face (3),m,1,3,train,0.0,2.0,1.0,30
face (2),z,1,3,train,0.0,0.0,0.0,30
face (2),z,1,3,train,0.0,1.0,1.0,30
face (3),m,1,3,train,0.0,3.0,2.0,30
face (1),z,1,3,train,0.0,5.0,2.0,30
face (1),z,1,3,train,0.0,1.0,3.0,30
face (2),z,1,3,train,0.0,4.0,2.0,30
face (3),m,1,3,train,0.0,4.0,3.0,30
face (1),z,1,3,train,0.0,3.0,4.0,30
face (3),m,1,3,train,0.0,2.0,4.0,30
face (2),z,1,3,train,0.0,4.0,3.0,30
face (2),z,1,3,train,0.0,1.0,4.0,30
face (3),m,1,3,train,0.0,3.0,5.0,30
face (1),z,1,3,train,0.0,5.0,5.0,30
face (3),m,1,3,train,0.0,2.0,6.0,30
face (2),z,1,3,train,0.0,4.0,5.0,30
face (1),m,0,3,train,0.0,3.0,6.0,30
face (1),z,1,3,train,0.0,4.0,6.0,30
face (3),m,1,3,train,0.0,4.0,7.0,30
face (2),z,1,3,train,0.0,4.0,6.0,30
face (2),z,1,3,train,0.0,1.0,7.0,30
face (3),m,1,3,train,0.0,3.0,8.0,30
face (1),z,1,3,train,0.0,5.0,7.0,30
face (3),m,1,3,train,0.0,2.0,9.0,30
face (1),z,1,3,train,0.0,2.0,8.0,30
face (2),z,1,3,train,0.0,5.0,8.0,30
face (2),z,1,3,train,0.0,1.0,9.0,30
face (3),m,1,3,train,0.0,4.0,10.0,30
face (2),z,1,3,train,0.0,2.0,10.0,30
face (1),z,1,3,train,0.0,5.0,9.0,30
face (3),m,1,3,train,0.0,3.0,11.0,30
face (1),z,1,3,train,0.0,2.0,10.0,30
color (6),z,1,6,train,0.0,0.0,0.0,30
color (1),m,1,6,train,0.0,0.0,0.0,30
color (5),z,0,6,train,0.0,0.0,0.0,30
color (4),z,1,6,train,0.0,0.0,0.0,30
color (2),z,0,6,train,0.0,0.0,0.0,30
color (3),z,1,6,train,0.0,0.0,0.0,30
color (3),z,1,6,train,0.0,1.0,1.0,30
color (6),z,1,6,train,0.0,7.0,1.0,30
color (4),z,1,6,train,0.0,5.0,1.0,30
color (5),m,1,6,train,0.0,0.0,0.0,30
color (1),m,1,6,train,0.0,9.0,1.0,30
color (2),m,1,6,train,0.0,0.0,0.0,30
color (1),m,1,6,train,0.0,2.0,2.0,30
color (3),z,1,6,train,0.0,7.0,2.0,30
color (2),m,1,6,train,0.0,3.0,1.0,30
color (6),z,1,6,train,0.0,8.0,2.0,30
color (5),m,1,6,train,0.0,7.0,1.0,30
color (4),z,1,6,train,0.0,9.0,2.0,30
color (5),m,1,6,train,0.0,2.0,2.0,30
color (2),m,1,6,train,0.0,5.0,2.0,30
color (6),z,1,6,train,0.0,5.0,3.0,30
color (1),m,1,6,train,0.0,9.0,3.0,30
color (4),z,1,6,train,0.0,5.0,3.0,30
color (3),m,0,6,train,0.0,10.0,3.0,30
color (6),z,1,6,train,0.0,4.0,4.0,30
color (5),m,1,6,train,0.0,7.0,3.0,30
color (2),m,1,6,train,0.0,7.0,3.0,30
color (3),z,1,6,train,0.0,14.0,3.0,30
color (4),z,1,6,train,0.0,6.0,4.0,30
color (1),m,1,6,train,0.0,8.0,4.0,30
color (6),z,1,6,train,0.0,6.0,5.0,30
color (3),z,1,6,train,0.0,4.0,4.0,30
color (4),z,1,6,train,0.0,4.0,5.0,30
color (1),m,1,6,train,0.0,4.0,5.0,30
color (2),m,1,6,train,0.0,8.0,4.0,30
color (5),m,1,6,train,0.0,10.0,4.0,30
color (2),m,1,6,train,0.0,2.0,5.0,30
color (3),z,1,6,train,0.0,6.0,5.0,30
color (5),m,1,6,train,0.0,3.0,5.0,30
color (4),z,1,6,train,0.0,7.0,6.0,30
color (1),m,1,6,train,0.0,7.0,6.0,30
color (6),z,1,6,train,0.0,11.0,6.0,30
color (2),m,1,6,train,0.0,6.0,6.0,30
color (1),m,1,6,train,0.0,3.0,7.0,30
color (4),z,1,6,train,0.0,5.0,7.0,30
color (3),z,1,6,train,0.0,8.0,6.0,30
color (5),m,1,6,train,0.0,8.0,6.0,30
color (6),z,1,6,train,0.0,6.0,7.0,30
color (3),z,1,6,train,0.0,3.0,7.0,30
color (2),m,1,6,train,0.0,7.0,7.0,30
color (6),z,1,6,train,0.0,3.0,8.0,30
color (1),m,1,6,train,0.0,8.0,8.0,30
color (4),z,1,6,train,0.0,8.0,8.0,30
color (5),m,1,6,train,0.0,7.0,7.0,30
color (2),m,1,6,train,0.0,5.0,8.0,30
color (6),z,1,6,train,0.0,5.0,9.0,30
color (3),z,1,6,train,0.0,8.0,8.0,30
color (1),m,1,6,train,0.0,6.0,9.0,30
color (4),z,1,6,train,0.0,6.0,9.0,30
color (5),m,1,6,train,0.0,6.0,8.0,30
color (3),z,1,6,train,0.0,4.0,9.0,30
color (5),m,1,6,train,0.0,2.0,9.0,30
color (2),z,0,6,train,1.0,8.0,9.0,30
color (6),z,1,6,train,0.0,8.0,10.0,30
color (1),m,1,6,train,0.0,7.0,10.0,30
color (4),z,1,6,train,0.0,7.0,10.0,30
color (5),m,1,6,train,0.0,5.0,10.0,30
color (2),m,1,6,train,0.0,13.0,9.0,30
color (1),m,1,6,train,0.0,4.0,11.0,30
color (4),z,1,6,train,0.0,4.0,11.0,30
color (3),z,1,6,train,0.0,10.0,10.0,30
color (6),z,1,6,train,0.0,8.0,11.0,30
color (5),m,1,6,train,0.0,6.0,11.0,30
color (1),m,1,6,train,0.0,5.0,12.0,30
color (2),m,1,6,train,0.0,7.0,10.0,30
color (4),z,1,6,train,0.0,6.0,12.0,30
color (3),z,1,6,train,0.0,6.0,11.0,30
color (6),z,1,6,train,0.0,6.0,12.0,30
symbol (1),z,0,3,train,0.0,0.0,0.0,30
symbol (2),z,0,3,train,0.0,0.0,0.0,30
symbol (3),z,1,3,train,0.0,0.0,0.0,30
symbol (1),m,1,3,train,0.0,0.0,0.0,30
symbol (3),z,1,3,train,0.0,2.0,1.0,30
symbol (2),m,1,3,train,0.0,0.0,0.0,30
symbol (2),m,1,3,train,0.0,1.0,1.0,30
symbol (3),z,1,3,train,0.0,3.0,2.0,30
symbol (1),m,1,3,train,0.0,5.0,1.0,30
symbol (1),m,1,3,train,0.0,1.0,2.0,30
symbol (2),m,1,3,train,0.0,4.0,2.0,30
symbol (3),z,1,3,train,0.0,4.0,3.0,30
symbol (1),m,1,3,train,0.0,3.0,3.0,30
symbol (3),z,1,3,train,0.0,2.0,4.0,30
symbol (2),m,1,3,train,0.0,4.0,3.0,30
symbol (2),m,1,3,train,0.0,1.0,4.0,30
symbol (3),z,1,3,train,0.0,3.0,5.0,30
symbol (1),m,1,3,train,0.0,5.0,4.0,30
symbol (3),z,1,3,train,0.0,2.0,6.0,30
symbol (2),m,1,3,train,0.0,4.0,5.0,30
symbol (1),m,1,3,train,0.0,3.0,5.0,30
symbol (1),m,1,3,train,0.0,1.0,6.0,30
symbol (3),z,1,3,train,0.0,4.0,7.0,30
symbol (2),m,1,3,train,0.0,4.0,6.0,30
symbol (2),m,1,3,train,0.0,1.0,7.0,30
symbol (3),z,1,3,train,0.0,3.0,8.0,30
symbol (1),m,1,3,train,0.0,5.0,7.0,30
symbol (3),z,1,3,train,0.0,2.0,9.0,30
symbol (1),m,1,3,train,0.0,2.0,8.0,30
symbol (2),m,1,3,train,0.0,5.0,8.0,30
symbol (2),m,1,3,train,0.0,1.0,9.0,30
symbol (3),z,1,3,train,0.0,4.0,10.0,30
symbol (2),m,1,3,train,0.0,2.0,10.0,30
symbol (1),m,1,3,train,0.0,5.0,9.0,30
symbol (3),z,1,3,train,0.0,3.0,11.0,30
symbol (1),m,1,3,train,0.0,2.0,10.0,30
environment (6),m,0,6,train,0.0,0.0,0.0,30
environment (1),m,1,6,train,0.0,0.0,0.0,30
environment (5),z,0,6,train,0.0,0.0,0.0,30
environment (4),z,1,6,train,0.0,0.0,0.0,30
environment (2),z,0,6,train,0.0,0.0,0.0,30
environment (3),z,1,6,train,0.0,0.0,0.0,30
environment (3),z,1,6,train,0.0,1.0,1.0,30
environment (6),z,1,6,train,0.0,0.0,0.0,30
environment (4),z,1,6,train,0.0,5.0,1.0,30
environment (5),m,1,6,train,0.0,0.0,0.0,30
environment (1),m,1,6,train,0.0,9.0,1.0,30
environment (2),m,1,6,train,0.0,0.0,0.0,30
environment (1),m,1,6,train,0.0,2.0,2.0,30
environment (3),z,1,6,train,0.0,7.0,2.0,30
environment (2),m,1,6,train,0.0,3.0,1.0,30
environment (6),z,1,6,train,0.0,8.0,1.0,30
environment (5),m,1,6,train,0.0,7.0,1.0,30
environment (4),z,1,6,train,0.0,9.0,2.0,30
environment (5),m,1,6,train,0.0,2.0,2.0,30
environment (2),m,1,6,train,0.0,5.0,2.0,30
environment (6),z,1,6,train,0.0,5.0,2.0,30
environment (1),m,1,6,train,0.0,9.0,3.0,30
environment (4),z,1,6,train,0.0,5.0,3.0,30
environment (3),z,1,6,train,0.0,10.0,3.0,30
environment (6),z,1,6,train,0.0,4.0,3.0,30
environment (5),m,1,6,train,0.0,7.0,3.0,30
environment (2),m,1,6,train,0.0,7.0,3.0,30
environment (3),z,1,6,train,0.0,4.0,4.0,30
environment (4),z,1,6,train,0.0,6.0,4.0,30
environment (1),m,1,6,train,0.0,8.0,4.0,30
environment (6),z,1,6,train,0.0,6.0,4.0,30
environment (3),z,1,6,train,0.0,4.0,5.0,30
environment (4),z,1,6,train,0.0,4.0,5.0,30
environment (1),m,1,6,train,0.0,4.0,5.0,30
environment (2),m,1,6,train,0.0,8.0,4.0,30
environment (5),m,1,6,train,0.0,10.0,4.0,30
environment (2),m,1,6,train,0.0,2.0,5.0,30
environment (3),z,1,6,train,0.0,6.0,6.0,30
environment (5),m,1,6,train,0.0,3.0,5.0,30
environment (4),z,1,6,train,0.0,7.0,6.0,30
environment (1),m,1,6,train,0.0,7.0,6.0,30
environment (6),z,1,6,train,0.0,11.0,5.0,30
environment (2),m,1,6,train,0.0,6.0,6.0,30
environment (1),z,0,6,train,0.0,3.0,7.0,30
environment (4),z,1,6,train,0.0,5.0,7.0,30
environment (3),z,1,6,train,0.0,8.0,7.0,30
environment (5),m,1,6,train,0.0,8.0,6.0,30
environment (6),z,1,6,train,0.0,6.0,6.0,30
environment (3),z,1,6,train,0.0,3.0,8.0,30
environment (2),m,1,6,train,0.0,7.0,7.0,30
environment (6),z,1,6,train,0.0,3.0,7.0,30
environment (1),m,1,6,train,0.0,11.0,7.0,30
environment (4),z,1,6,train,0.0,8.0,8.0,30
environment (5),m,1,6,train,0.0,7.0,7.0,30
environment (2),m,1,6,train,0.0,5.0,8.0,30
environment (6),z,1,6,train,0.0,5.0,8.0,30
environment (3),z,1,6,train,0.0,8.0,9.0,30
environment (1),m,1,6,train,0.0,6.0,8.0,30
environment (4),z,1,6,train,0.0,6.0,9.0,30
environment (5),m,1,6,train,0.0,6.0,8.0,30
environment (3),z,1,6,train,0.0,4.0,10.0,30
environment (5),m,1,6,train,0.0,2.0,9.0,30
environment (2),m,1,6,train,0.0,8.0,9.0,30
environment (6),z,1,6,train,0.0,8.0,9.0,30
environment (1),m,1,6,train,0.0,7.0,9.0,30
environment (4),z,1,6,train,0.0,7.0,10.0,30
environment (5),m,1,6,train,0.0,5.0,10.0,30
environment (2),m,1,6,train,0.0,5.0,10.0,30
environment (1),m,1,6,train,0.0,4.0,10.0,30
environment (4),z,1,6,train,0.0,4.0,11.0,30
environment (3),z,1,6,train,0.0,10.0,11.0,30
environment (6),z,1,6,train,0.0,8.0,10.0,30
environment (5),m,1,6,train,0.0,6.0,11.0,30
environment (1),z,0,6,train,1.0,5.0,11.0,30
environment (2),m,1,6,train,0.0,7.0,11.0,30
environment (4),z,1,6,train,0.0,6.0,12.0,30
environment (3),z,1,6,train,0.0,6.0,12.0,30
environment (6),z,1,6,train,0.0,6.0,11.0,30
vehicle (1),z,0,3,train,0.0,0.0,0.0,30
vehicle (2),z,0,3,train,0.0,0.0,0.0,30
vehicle (3),z,1,3,train,0.0,0.0,0.0,30
vehicle (1),m,1,3,train,0.0,0.0,0.0,30
vehicle (3),z,1,3,train,0.0,2.0,1.0,30
vehicle (2),m,1,3,train,0.0,0.0,0.0,30
vehicle (2),m,1,3,train,0.0,1.0,1.0,30
vehicle (3),z,1,3,train,0.0,3.0,2.0,30
vehicle (1),m,1,3,train,0.0,5.0,1.0,30
vehicle (1),m,1,3,train,0.0,1.0,2.0,30
vehicle (2),m,1,3,train,0.0,4.0,2.0,30
vehicle (3),z,1,3,train,0.0,4.0,3.0,30
vehicle (1),m,1,3,train,0.0,3.0,3.0,30
vehicle (3),z,1,3,train,0.0,2.0,4.0,30
vehicle (2),m,1,3,train,0.0,4.0,3.0,30
vehicle (2),m,1,3,train,0.0,1.0,4.0,30
vehicle (3),z,1,3,train,0.0,3.0,5.0,30
vehicle (1),m,1,3,train,0.0,5.0,4.0,30
vehicle (3),z,1,3,train,0.0,2.0,6.0,30
vehicle (2),m,1,3,train,0.0,4.0,5.0,30
vehicle (1),m,1,3,train,0.0,3.0,5.0,30
vehicle (1),m,1,3,train,0.0,1.0,6.0,30
vehicle (3),z,1,3,train,0.0,4.0,7.0,30
vehicle (2),m,1,3,train,0.0,4.0,6.0,30
vehicle (2),m,1,3,train,0.0,1.0,7.0,30
vehicle (3),z,1,3,train,0.0,3.0,8.0,30
vehicle (1),m,1,3,train,0.0,5.0,7.0,30
vehicle (3),z,1,3,train,0.0,2.0,9.0,30
vehicle (1),m,1,3,train,0.0,2.0,8.0,30
vehicle (2),m,1,3,train,0.0,5.0,8.0,30
vehicle (2),m,1,3,train,0.0,1.0,9.0,30
vehicle (3),z,1,3,train,0.0,4.0,10.0,30
vehicle (2),m,1,3,train,0.0,2.0,10.0,30
vehicle (1),m,1,3,train,0.0,5.0,9.0,30
vehicle (3),z,1,3,train,0.0,3.0,11.0,30
vehicle (1),m,1,3,train,0.0,2.0,10.0,30
instrument (1),z,0,3,train,0.0,0.0,0.0,30
instrument (2),z,0,3,train,0.0,0.0,0.0,30
instrument (3),z,1,3,train,0.0,0.0,0.0,30
instrument (1),m,1,3,train,0.0,0.0,0.0,30
instrument (3),z,1,3,train,0.0,2.0,1.0,30
instrument (2),m,1,3,train,0.0,0.0,0.0,30
instrument (2),m,1,3,train,0.0,1.0,1.0,30
instrument (3),z,1,3,train,0.0,3.0,2.0,30
instrument (1),m,1,3,train,0.0,5.0,1.0,30
instrument (1),m,1,3,train,0.0,1.0,2.0,30
instrument (2),m,1,3,train,0.0,4.0,2.0,30
instrument (3),z,1,3,train,0.0,4.0,3.0,30
instrument (1),m,1,3,train,0.0,3.0,3.0,30
instrument (3),z,1,3,train,0.0,2.0,4.0,30
instrument (2),m,1,3,train,0.0,4.0,3.0,30
instrument (2),m,1,3,train,0.0,1.0,4.0,30
instrument (3),z,1,3,train,0.0,3.0,5.0,30
instrument (1),m,1,3,train,0.0,5.0,4.0,30
instrument (3),z,1,3,train,0.0,2.0,6.0,30
instrument (2),m,1,3,train,0.0,4.0,5.0,30
instrument (1),m,1,3,train,0.0,3.0,5.0,30
instrument (1),m,1,3,train,0.0,1.0,6.0,30
instrument (3),z,1,3,train,0.0,4.0,7.0,30
instrument (2),m,1,3,train,0.0,4.0,6.0,30
instrument (2),m,1,3,train,0.0,1.0,7.0,30
instrument (3),z,1,3,train,0.0,3.0,8.0,30
instrument (1),m,1,3,train,0.0,5.0,7.0,30
instrument (3),z,1,3,train,0.0,2.0,9.0,30
instrument (1),m,1,3,train,0.0,2.0,8.0,30
instrument (2),m,1,3,train,0.0,5.0,8.0,30
instrument (2),m,1,3,train,0.0,1.0,9.0,30
instrument (3),z,1,3,train,0.0,4.0,10.0,30
instrument (2),m,1,3,train,0.0,2.0,10.0,30
instrument (1),m,1,3,train,0.0,5.0,9.0,30
instrument (3),z,1,3,train,0.0,3.0,11.0,30
instrument (1),m,1,3,train,0.0,2.0,10.0,30
jungle2,m,0,3,train,0.0,0.0,0.0,31
jungle1,z,1,3,train,0.0,0.0,0.0,31
jungle3,z,0,3,train,0.0,0.0,0.0,31
jungle1,z,1,3,train,0.0,2.0,1.0,31
jungle3,m,1,3,train,0.0,0.0,0.0,31
jungle2,m,0,3,train,1.0,0.0,0.0,31
jungle3,m,1,3,train,0.0,2.0,1.0,31
jungle2,z,1,3,train,0.0,0.0,0.0,31
jungle1,z,1,3,train,0.0,5.0,2.0,31
jungle1,z,1,3,train,0.0,1.0,3.0,31
jungle2,z,1,3,train,0.0,3.0,1.0,31
jungle3,m,1,3,train,0.0,5.0,2.0,31
jungle3,m,1,3,train,0.0,1.0,3.0,31
jungle1,z,1,3,train,0.0,4.0,4.0,31
jungle2,m,0,3,train,1.0,4.0,2.0,31
jungle3,m,1,3,train,0.0,3.0,4.0,31
jungle1,z,1,3,train,0.0,3.0,5.0,31
jungle2,z,1,3,train,0.0,7.0,2.0,31
jungle1,z,1,3,train,0.0,2.0,6.0,31
jungle3,m,1,3,train,0.0,4.0,5.0,31
jungle2,z,1,3,train,0.0,3.0,3.0,31
jungle3,m,1,3,train,0.0,2.0,6.0,31
jungle2,z,1,3,train,0.0,2.0,4.0,31
jungle1,z,1,3,train,0.0,5.0,7.0,31
jungle2,z,1,3,train,0.0,2.0,5.0,31
jungle3,m,1,3,train,0.0,4.0,7.0,31
jungle1,z,1,3,train,0.0,3.0,8.0,31
jungle1,z,1,3,train,0.0,1.0,9.0,31
jungle2,z,1,3,train,0.0,4.0,6.0,31
jungle3,m,1,3,train,0.0,4.0,8.0,31
jungle2,z,1,3,train,0.0,2.0,7.0,31
jungle3,z,0,3,train,1.0,2.0,9.0,31
jungle1,z,1,3,train,0.0,5.0,10.0,31
jungle2,z,1,3,train,0.0,3.0,8.0,31
jungle1,z,1,3,train,0.0,2.0,11.0,31
jungle3,m,1,3,train,0.0,6.0,9.0,31
vegan (6),z,1,6,train,0.0,0.0,0.0,31
vegan (1),m,1,6,train,0.0,0.0,0.0,31
vegan (5),m,1,6,train,0.0,0.0,0.0,31
vegan (4),m,0,6,train,0.0,0.0,0.0,31
vegan (2),z,0,6,train,0.0,0.0,0.0,31
vegan (3),m,0,6,train,0.0,0.0,0.0,31
vegan (3),z,1,6,train,0.0,0.0,0.0,31
vegan (6),z,1,6,train,0.0,7.0,1.0,31
vegan (4),z,1,6,train,0.0,0.0,0.0,31
vegan (5),m,1,6,train,0.0,7.0,1.0,31
vegan (1),z,0,6,train,0.0,9.0,1.0,31
